37,2025-05-23 14:54:56,0,{},captures/detect_2025-05-23_14-54-56_37.jpg
38,2025-05-23 14:54:58,1,{"ongvang": 1},captures/detect_2025-05-23_14-54-58_38.jpg
39,2025-05-23 14:54:59,2,{"boxit": 1, "bohungdo": 1},captures/detect_2025-05-23_14-54-59_39.jpg
40,2025-05-23 14:55:00,2,{"boxit": 1, "bohungdo": 1},captures/detect_2025-05-23_14-55-00_40.jpg
41,2025-05-23 14:55:02,2,{"ongvang": 1, "bohungdo": 1},captures/detect_2025-05-23_14-55-02_41.jpg
42,2025-05-23 14:55:03,0,{},captures/detect_2025-05-23_14-55-03_42.jpg
43,2025-05-23 14:55:05,1,{"bohungdo": 1},captures/detect_2025-05-23_14-55-05_43.jpg
44,2025-05-23 14:55:06,2,{"ongvang": 1, "bohungdo": 1},captures/detect_2025-05-23_14-55-06_44.jpg
45,2025-05-23 14:55:08,1,{"ongvang": 1},captures/detect_2025-05-23_14-55-08_45.jpg
46,2025-05-23 14:55:09,0,{},captures/detect_2025-05-23_14-55-09_46.jpg
47,2025-05-23 14:55:10,3,{"boxit": 1, "bohungdo": 2},captures/detect_2025-05-23_14-55-10_47.jpg
48,2025-05-23 14:55:12,2,{"boxit": 1, "bohungdo": 1},captures/detect_2025-05-23_14-55-12_48.jpg
49,2025-05-23 14:55:13,2,{"boxit": 1, "borua": 1},captures/detect_2025-05-23_14-55-13_49.jpg
50,2025-05-23 14:55:15,2,{"borua": 1, "ongvang": 1},captures/detect_2025-05-23_14-55-15_50.jpg
51,2025-05-23 14:55:16,2,{"borua": 1, "bonguala": 1},captures/detect_2025-05-23_14-55-16_51.jpg
52,2025-05-23 14:55:18,2,{"bonguala": 1, "borua": 1},captures/detect_2025-05-23_14-55-18_52.jpg
capture,2025-05-23 14:55:24,3,{"borua": 1, "bohungdo": 2},captures/detect_2025-05-23_14-55-24_capture.jpg
1,2025-05-23 14:55:29,3,{"borua": 1, "bohungdo": 1, "boanhsang": 1},captures/detect_2025-05-23_14-55-29_1.jpg
2,2025-05-23 14:55:30,4,{"borua": 2, "bohungdo": 1, "boanhsang": 1},captures/detect_2025-05-23_14-55-30_2.jpg
3,2025-05-23 14:55:32,3,{"borua": 1, "boanhsang": 1, "bohungdo": 1},captures/detect_2025-05-23_14-55-32_3.jpg
4,2025-05-23 14:55:33,3,{"borua": 2, "bohungdo": 1},captures/detect_2025-05-23_14-55-33_4.jpg
5,2025-05-23 14:55:35,2,{"borua": 1, "boanhsang": 1},captures/detect_2025-05-23_14-55-35_5.jpg
6,2025-05-23 14:55:36,1,{"ongvang": 1},captures/detect_2025-05-23_14-55-36_6.jpg
7,2025-05-23 14:55:38,3,{"bonguala": 1, "borua": 2},captures/detect_2025-05-23_14-55-38_7.jpg
8,2025-05-23 14:55:39,1,{"bonguala": 1},captures/detect_2025-05-23_14-55-39_8.jpg
9,2025-05-23 14:55:41,3,{"bonguala": 2, "bohungdo": 1},captures/detect_2025-05-23_14-55-41_9.jpg
10,2025-05-23 14:55:42,1,{"boxit": 1},captures/detect_2025-05-23_14-55-42_10.jpg
11,2025-05-23 14:55:43,2,{"ongvang": 1, "boxit": 1},captures/detect_2025-05-23_14-55-43_11.jpg
12,2025-05-23 14:55:45,3,{"ongvang": 1, "boxit": 1, "chauchau": 1},captures/detect_2025-05-23_14-55-45_12.jpg
13,2025-05-23 14:55:46,3,{"ongvang": 1, "bohungdo": 1, "boxit": 1},captures/detect_2025-05-23_14-55-46_13.jpg
14,2025-05-23 14:55:48,1,{"ongvang": 1},captures/detect_2025-05-23_14-55-48_14.jpg
15,2025-05-23 14:55:49,0,{},captures/detect_2025-05-23_14-55-49_15.jpg
16,2025-05-23 14:55:51,0,{},captures/detect_2025-05-23_14-55-51_16.jpg
17,2025-05-23 14:55:52,0,{},captures/detect_2025-05-23_14-55-52_17.jpg
18,2025-05-23 14:55:53,1,{"bohungdo": 1},captures/detect_2025-05-23_14-55-53_18.jpg
19,2025-05-23 14:55:55,2,{"bohungdo": 1, "borua": 1},captures/detect_2025-05-23_14-55-55_19.jpg
20,2025-05-23 14:55:56,3,{"ongvang": 1, "borua": 2},captures/detect_2025-05-23_14-55-56_20.jpg
21,2025-05-23 14:55:58,3,{"ongvang": 1, "bonguala": 1, "bohungdo": 1},captures/detect_2025-05-23_14-55-58_21.jpg
22,2025-05-23 14:55:59,5,{"ongvang": 1, "bonguala": 1, "borua": 2, "bohungdo": 1},captures/detect_2025-05-23_14-55-59_22.jpg
23,2025-05-23 14:56:00,4,{"ongvang": 1, "borua": 1, "bonguala": 2},captures/detect_2025-05-23_14-56-00_23.jpg
24,2025-05-23 14:56:02,4,{"ongvang": 1, "chauchau": 1, "borua": 1, "bonguala": 1},captures/detect_2025-05-23_14-56-02_24.jpg
25,2025-05-23 14:56:03,4,{"chauchau": 1, "borua": 1, "ongvang": 1, "bohungdo": 1},captures/detect_2025-05-23_14-56-03_25.jpg
26,2025-05-23 14:56:05,2,{"borua": 1, "chauchau": 1},captures/detect_2025-05-23_14-56-05_26.jpg
27,2025-05-23 14:56:07,2,{"boxit": 1, "ongvang": 1},captures/detect_2025-05-23_14-56-07_27.jpg
28,2025-05-23 14:56:08,1,{"boxit": 1},captures/detect_2025-05-23_14-56-08_28.jpg
29,2025-05-23 14:56:09,1,{"boxit": 1},captures/detect_2025-05-23_14-56-09_29.jpg
30,2025-05-23 14:56:11,2,{"ongvang": 1, "bonguala": 1},captures/detect_2025-05-23_14-56-11_30.jpg
31,2025-05-23 14:56:12,0,{},captures/detect_2025-05-23_14-56-12_31.jpg
32,2025-05-23 14:56:14,0,{},captures/detect_2025-05-23_14-56-14_32.jpg
33,2025-05-23 14:56:15,0,{},captures/detect_2025-05-23_14-56-15_33.jpg
34,2025-05-23 14:56:17,2,{"bohungdo": 2},captures/detect_2025-05-23_14-56-17_34.jpg
1,2025-05-23 14:56:27,0,{},captures/detect_2025-05-23_14-56-27_1.jpg
2,2025-05-23 14:56:30,1,{"bohungdo": 1},captures/detect_2025-05-23_14-56-30_2.jpg
3,2025-05-23 14:56:31,1,{"bohungdo": 1},captures/detect_2025-05-23_14-56-31_3.jpg
4,2025-05-23 14:56:32,0,{},captures/detect_2025-05-23_14-56-32_4.jpg
5,2025-05-23 14:56:34,0,{},captures/detect_2025-05-23_14-56-34_5.jpg
6,2025-05-23 14:56:36,1,{"borua": 1},captures/detect_2025-05-23_14-56-36_6.jpg
7,2025-05-23 14:56:37,1,{"borua": 1},captures/detect_2025-05-23_14-56-37_7.jpg
8,2025-05-23 14:56:39,1,{"bohungdo": 1},captures/detect_2025-05-23_14-56-39_8.jpg
9,2025-05-23 14:56:40,3,{"boxit": 1, "ongvang": 2},captures/detect_2025-05-23_14-56-40_9.jpg
10,2025-05-23 14:56:42,4,{"boxit": 1, "ongvang": 1, "borua": 1, "boanhsang": 1},captures/detect_2025-05-23_14-56-42_10.jpg
11,2025-05-23 14:56:43,3,{"ongvang": 2, "borua": 1},captures/detect_2025-05-23_14-56-43_11.jpg
12,2025-05-23 14:56:44,5,{"ongvang": 5},captures/detect_2025-05-23_14-56-44_12.jpg
13,2025-05-23 14:56:46,4,{"ongvang": 2, "boxit": 1, "bonguala": 1},captures/detect_2025-05-23_14-56-46_13.jpg
14,2025-05-23 14:56:47,4,{"borua": 4},captures/detect_2025-05-23_14-56-47_14.jpg
15,2025-05-23 14:56:48,6,{"borua": 5, "boanhsang": 1},captures/detect_2025-05-23_14-56-48_15.jpg
